"seq","dh.seq","day","hour","bytes"
2447,204,"9","1250",13344682457
2448,204,"9","1255",7555822912
2449,205,"9","1300",9383211880
2450,205,"9","1305",12106418609
2451,205,"9","1310",9660457595
2452,205,"9","1315",13540017750
2453,205,"9","1320",11968555395
2454,205,"9","1325",11689114909
2455,205,"9","1330",11280052554
2456,205,"9","1335",14326529896
2457,205,"9","1340",11262351059
2458,205,"9","1345",12324993826
2459,205,"9","1350",20621644810
2460,205,"9","1355",8196646758
2461,206,"9","1400",11641636169
2462,206,"9","1405",8348454178
2463,206,"9","1410",10535829754
2464,206,"9","1415",15167725415
2465,206,"9","1420",11497115338
2466,206,"9","1425",11615656380
2467,206,"9","1430",7751931725
2468,206,"9","1435",14483727800
2469,206,"9","1440",8445801897
2470,206,"9","1445",10360684884
2471,206,"9","1450",6415763368
2472,206,"9","1455",8974271641
2473,207,"9","1500",7469131332
2474,207,"9","1505",14754905110
2475,207,"9","1510",10685550591
2476,207,"9","1515",11655060346
2477,207,"9","1520",7608684377
2478,207,"9","1525",10463123617
2479,207,"9","1530",8371777370
2480,207,"9","1535",9978097873
2481,207,"9","1540",10010813290
2482,207,"9","1545",10186957380
2483,207,"9","1550",6996451254
2484,207,"9","1555",11574826849
2485,208,"9","1600",7822035060
2486,208,"9","1605",9730480294
2487,208,"9","1610",11773681111
2488,208,"9","1615",10579431036
2489,208,"9","1620",10001851420
2490,208,"9","1625",8922120517
2491,208,"9","1630",8432845559
2492,208,"9","1635",6233564701
2493,208,"9","1640",9051315944
2494,208,"9","1645",7787620307
2495,208,"9","1650",8563363954
2496,208,"9","1655",9033662248
2497,209,"9","1700",6015545819
2498,209,"9","1705",4513649950
2499,209,"9","1710",3888452781
2500,209,"9","1715",5115970032
2501,209,"9","1720",5220009241
2502,209,"9","1725",5687827887
2503,209,"9","1730",4029636196
2504,209,"9","1735",4980178641
2505,209,"9","1740",5166984560
2506,209,"9","1745",6115062508
2507,209,"9","1750",7644595220
2508,209,"9","1755",4318260685
2509,210,"9","1800",2593778070
2510,210,"9","1805",3763677556
2511,210,"9","1810",4140531347
2512,210,"9","1815",3019652712
2513,210,"9","1820",3259968689
2514,210,"9","1825",2354752531
2515,210,"9","1830",1925254823
2516,210,"9","1835",3113477789
2517,210,"9","1840",3234102362
2518,210,"9","1845",2624968006
2519,210,"9","1850",3738173955
2520,210,"9","1855",2763125859
2521,211,"9","1900",2737138505
2522,211,"9","1905",4138471599
2523,211,"9","1910",5930296611
2524,211,"9","1915",4626031071
2525,211,"9","1920",3874975688
2526,211,"9","1925",5100523066
2527,211,"9","1930",5017134179
2528,211,"9","1935",4430187914
2529,211,"9","1940",2259959358
2530,211,"9","1945",6594352850
2531,211,"9","1950",4316386111
2532,211,"9","1955",5907298420
2533,212,"9","2000",3122185865
2534,212,"9","2005",6443009883
2535,212,"9","2010",4885421859
2536,212,"9","2015",6928365420
2537,212,"9","2020",4807985987
2538,212,"9","2025",5495101265
2539,212,"9","2030",4680373916
2540,212,"9","2035",7975381247
2541,212,"9","2040",3928639355
2542,212,"9","2045",4970889302
2543,212,"9","2050",4271073857
2544,212,"9","2055",4400854613
2545,213,"9","2100",3384684909
2546,213,"9","2105",4590770584
2547,213,"9","2110",4124262264
2548,213,"9","2115",4294193046
2549,213,"9","2120",3706692716
2550,213,"9","2125",4110197935
2551,213,"9","2130",3771045774
2552,213,"9","2135",2556478914
2553,213,"9","2140",2993258054
2554,213,"9","2145",3863216136
2555,213,"9","2150",2286521349
2556,213,"9","2155",4672892800
2557,214,"9","2200",2894979077
2558,214,"9","2205",4244510553
2559,214,"9","2210",2646352778
2560,214,"9","2215",2222233708
2561,214,"9","2220",3274578300
2562,214,"9","2225",4057654845
2563,214,"9","2230",3067163647
2564,214,"9","2235",3604045046
2565,214,"9","2240",3313430261
2566,214,"9","2245",1781290996
2567,214,"9","2250",1110771468
2568,214,"9","2255",2914414067
2569,215,"9","2300",1788795652
2570,215,"9","2305",1856611242
2571,215,"9","2310",2584106938
2572,215,"9","2315",2145158193
2573,215,"9","2320",1778481532
2574,215,"9","2325",1832271315
2575,215,"9","2330",1689307306
2576,215,"9","2335",1628929325
2577,215,"9","2340",2447422135
2578,215,"9","2345",2693734496
2579,215,"9","2350",1576557881
2580,215,"9","2355",1969324733
2581,216,"9","2400",902658213
2582,216,"9","2405",1950728753
2583,216,"9","2410",2385114027
2584,216,"9","2415",2146480329
2585,216,"9","2420",1877989950
2586,216,"9","2425",2360761926
2587,216,"9","2430",2082457887
2588,216,"9","2435",2876960918
2589,216,"9","2440",1872950078
2590,216,"9","2445",1526522017
2591,216,"9","2450",2245310188
2592,216,"9","2455",2436160140
2593,217,"10","0100",1713547222
2594,217,"10","0105",1595200691
2595,217,"10","0110",1765878690
2596,217,"10","0115",2070497756
2597,217,"10","0120",1625794206
2598,217,"10","0125",1992323768
2599,217,"10","0130",1886191416
2600,217,"10","0135",2995034874
2601,217,"10","0140",1144994538
2602,217,"10","0145",2756830439
2603,217,"10","0150",3270315397
2604,217,"10","0155",2336603278
2605,218,"10","0200",1823969836
2606,218,"10","0205",1944290682
2607,218,"10","0210",1870316410
2608,218,"10","0215",1883129917
2609,218,"10","0220",2100281662
2610,218,"10","0225",2105778157
2611,218,"10","0230",1762352463
2612,218,"10","0235",2129365419
2613,218,"10","0240",1856319501
2614,218,"10","0245",2258949739
2615,218,"10","0250",2538304643
2616,218,"10","0255",1810846502
2617,219,"10","0300",1605361538
2618,219,"10","0305",2195262674
2619,219,"10","0310",1772235731
2620,219,"10","0315",1567456394
2621,219,"10","0320",2999554114
2622,219,"10","0325",1688029343
2623,219,"10","0330",1713521497
2624,219,"10","0335",1852913171
2625,219,"10","0340",1559842698
2626,219,"10","0345",2044569084
2627,219,"10","0350",1012149924
2628,219,"10","0355",2010655690
2629,220,"10","0400",1373902362
2630,220,"10","0405",2856922836
2631,220,"10","0410",1410654784
2632,220,"10","0415",2824604616
2633,220,"10","0420",1471202621
2634,220,"10","0425",1943302204
2635,220,"10","0430",2085351704
2636,220,"10","0435",823900615
2637,220,"10","0440",2062815810
2638,220,"10","0445",1648413686
2639,220,"10","0450",2577845756
2640,220,"10","0455",1758562376
2641,221,"10","0500",2867571914
2642,221,"10","0505",5135791934
2643,221,"10","0510",5061023133
2644,221,"10","0515",3185646131
2645,221,"10","0520",3065959799
2646,221,"10","0525",5110006565
2647,221,"10","0530",3035366859
2648,221,"10","0535",5966727779
2649,221,"10","0540",4649565490
2650,221,"10","0545",2917980007
2651,221,"10","0550",3280237421
2652,221,"10","0555",3619750746
2653,222,"10","0600",4377730897
2654,222,"10","0605",6963316330
2655,222,"10","0610",5493786609
2656,222,"10","0615",7222744098
2657,222,"10","0620",2637809572
2658,222,"10","0625",6915570731
2659,222,"10","0630",5623163113
2660,222,"10","0635",8033600824
2661,222,"10","0640",7343310634
2662,222,"10","0645",6177394358
2663,222,"10","0650",8746114137
2664,222,"10","0655",3998056532
2665,223,"10","0700",10042754848
2666,223,"10","0705",10516823904
2667,223,"10","0710",9130391806
2668,223,"10","0715",6549528063
2669,223,"10","0720",8415377340
2670,223,"10","0725",8714432042
2671,223,"10","0730",7397868835
2672,223,"10","0735",8531708149
2673,223,"10","0740",7316517658
2674,223,"10","0745",9893024694
2675,223,"10","0750",12648239012
2676,223,"10","0755",7615279336
2677,224,"10","0800",8371985790
2678,224,"10","0805",7743625337
2679,224,"10","0810",11289572930
2680,224,"10","0815",9015321589
2681,224,"10","0820",10690059019
2682,224,"10","0825",10938471842
2683,224,"10","0830",9096831032
2684,224,"10","0835",13462199582
2685,224,"10","0840",9543025092
2686,224,"10","0845",14941822057
2687,224,"10","0850",5569794508
2688,224,"10","0855",9774211821
2689,225,"10","0900",10026382455
2690,225,"10","0905",10925641126
2691,225,"10","0910",12219202406
2692,225,"10","0915",13262592181
2693,225,"10","0920",10174155661
2694,225,"10","0925",13732735856
2695,225,"10","0930",8799586522
2696,225,"10","0935",7298059338
2697,225,"10","0940",10541088197
2698,225,"10","0945",13960988720
2699,225,"10","0950",13580108079
2700,225,"10","0955",10627608193
2701,226,"10","1000",11546371626
2702,226,"10","1005",14929178417
2703,226,"10","1010",8877170985
2704,226,"10","1015",8973115611
2705,226,"10","1020",9622670640
2706,226,"10","1025",11690195150
2707,226,"10","1030",10329193180
2708,226,"10","1035",15500551902
2709,226,"10","1040",11789045230
2710,226,"10","1045",12161582893
2711,226,"10","1050",13102205821
2712,226,"10","1055",10208215324
2713,227,"10","1100",8662317853
2714,227,"10","1105",11004229293
2715,227,"10","1110",8525440303
2716,227,"10","1115",11211605709
2717,227,"10","1120",7980636902
2718,227,"10","1125",11386010531
2719,227,"10","1130",7422623667
2720,227,"10","1135",10248624423
2721,227,"10","1140",8629490066
2722,227,"10","1145",12391257377
2723,227,"10","1150",2707685753
2724,227,"10","1155",10380217801
2725,228,"10","1200",7705361404
2726,228,"10","1205",10617400426
2727,228,"10","1210",11002888827
2728,228,"10","1215",10883415302
2729,228,"10","1220",11071555819
2730,228,"10","1225",8542486709
2731,228,"10","1230",8710932283
2732,228,"10","1235",9154626106
2733,228,"10","1240",5625535616
2734,228,"10","1245",9227051768
2735,228,"10","1250",12509390921
2736,228,"10","1255",6467574143
2737,229,"10","1300",9303536650
2738,229,"10","1305",12380724780
2739,229,"10","1310",13307716915
2740,229,"10","1315",9559274164
2741,229,"10","1320",6131808328
2742,229,"10","1325",11982485289
2743,229,"10","1330",9762911771
2744,229,"10","1335",12582866121
2745,229,"10","1340",8193220371
2746,229,"10","1345",12056863806
2747,229,"10","1350",14712381464
2748,229,"10","1355",12185362715
2749,230,"10","1400",5613967424
2750,230,"10","1405",11297054573
2751,230,"10","1410",6254149086
2752,230,"10","1415",9259338857
2753,230,"10","1420",7596531634
2754,230,"10","1425",8581783735
2755,230,"10","1430",10383574980
2756,230,"10","1435",10048744530
2757,230,"10","1440",8574126074
2758,230,"10","1445",8390593347
2759,230,"10","1450",11549727817
2760,230,"10","1455",8086502268
2761,231,"10","1500",9197627096
2762,231,"10","1505",11676612681
2763,231,"10","1510",10457620565
2764,231,"10","1515",10668741780
2765,231,"10","1520",8754476915
2766,231,"10","1525",9088082644
2767,231,"10","1530",9012363723
2768,231,"10","1535",11846950774
2769,231,"10","1540",7717689817
2770,231,"10","1545",7481992180
2771,231,"10","1550",22329511258
2772,231,"10","1555",11190620912
2773,232,"10","1600",6658874200
2774,232,"10","1605",10209758741
2775,232,"10","1610",8760298188
2776,232,"10","1615",8748662203
2777,232,"10","1620",7718092365
2778,232,"10","1625",10138433259
2779,232,"10","1630",6682933409
2780,232,"10","1635",9437962747
2781,232,"10","1640",9643180555
2782,232,"10","1645",7669921243
2783,232,"10","1650",1452801955
2784,232,"10","1655",7540742526
2785,233,"10","1700",4099583017
2786,233,"10","1705",3614333804
2787,233,"10","1710",5540924059
2788,233,"10","1715",4247368182
2789,233,"10","1720",6332709086
2790,233,"10","1725",5522876468
2791,233,"10","1730",5206118177
2792,233,"10","1735",5442767229
2793,233,"10","1740",4710671117
2794,233,"10","1745",6647635443
2795,233,"10","1750",4446929233
2796,233,"10","1755",3677075021
2797,234,"10","1800",2343655248
2798,234,"10","1805",3023640670
2799,234,"10","1810",2577133164
2800,234,"10","1815",3925411479
2801,234,"10","1820",2474865473
2802,234,"10","1825",2818176996
2803,234,"10","1830",2452201545
2804,234,"10","1835",4341011719
2805,234,"10","1840",3051250417
2806,234,"10","1845",4682368012
2807,234,"10","1850",4842117180
2808,234,"10","1855",2158682232
2809,235,"10","1900",3605585046
2810,235,"10","1905",5208484548
2811,235,"10","1910",4608311232
2812,235,"10","1915",4095505400
2813,235,"10","1920",4218690192
2814,235,"10","1925",6114322462
2815,235,"10","1930",5410736941
2816,235,"10","1935",4456242444
2817,235,"10","1940",4166351593
2818,235,"10","1945",7347400158
2819,235,"10","1950",4168353107
2820,235,"10","1955",4326317447
2821,236,"10","2000",3345895514
2822,236,"10","2005",6531809141
2823,236,"10","2010",5532184000
2824,236,"10","2015",5305463547
2825,236,"10","2020",3067867490
2826,236,"10","2025",4489893454
2827,236,"10","2030",4746887799
2828,236,"10","2035",4360786872
2829,236,"10","2040",3485796937
2830,236,"10","2045",3446827666
2831,236,"10","2050",7386202330
2832,236,"10","2055",5482566359
2833,237,"10","2100",3783972201
2834,237,"10","2105",5651739134
2835,237,"10","2110",5197556370
2836,237,"10","2115",3524339240
2837,237,"10","2120",3696640608
2838,237,"10","2125",3950117909
2839,237,"10","2130",3696458747
2840,237,"10","2135",4076621836
2841,237,"10","2140",4185371104
2842,237,"10","2145",3742611390
2843,237,"10","2150",7082895679
2844,237,"10","2155",5176127925
2845,238,"10","2200",2284687368
2846,238,"10","2205",2995798559
2847,238,"10","2210",3566683661
2848,238,"10","2215",4035600097
2849,238,"10","2220",3198965395
2850,238,"10","2225",2523849763
2851,238,"10","2230",3270416170
2852,238,"10","2235",4012423345
2853,238,"10","2240",4066038507
2854,238,"10","2245",3576124255
2855,238,"10","2250",1867653137
2856,238,"10","2255",3245823692
2857,239,"10","2300",1516005480
2858,239,"10","2305",2367607290
2859,239,"10","2310",2410744788
2860,239,"10","2315",1753176178
2861,239,"10","2320",1760433705
2862,239,"10","2325",1680467699
2863,239,"10","2330",1900663780
2864,239,"10","2335",1621825446
2865,239,"10","2340",2905660268
2866,239,"10","2345",2462011139
2867,239,"10","2350",2397692273
2868,239,"10","2355",1944206173
2869,240,"10","2400",1690093647
2870,240,"10","2405",2614054324
2871,240,"10","2410",1736786496
2872,240,"10","2415",1326133424
2873,240,"10","2420",1506596562
2874,240,"10","2425",2166901570
2875,240,"10","2430",1890471561
2876,240,"10","2435",2560209969
2877,240,"10","2440",1740908978
2878,240,"10","2445",2534979551
2879,240,"10","2450",3041225506
2880,240,"10","2455",2616633641
2881,241,"11","0100",1769083308
2882,241,"11","0105",2433948656
2883,241,"11","0110",2128231485
2884,241,"11","0115",1691249687
2885,241,"11","0120",2151624229
2886,241,"11","0125",2312669392
2887,241,"11","0130",1689159501
2888,241,"11","0135",1814236610
2889,241,"11","0140",3161308398
2890,241,"11","0145",2288664113
2891,241,"11","0150",1640653563
2892,241,"11","0155",1402030916
2893,242,"11","0200",1081993477
2894,242,"11","0205",2589180628
2895,242,"11","0210",960763460
2896,242,"11","0215",2431499637
2897,242,"11","0220",2287758227
2898,242,"11","0225",1672957004
2899,242,"11","0230",1552388420
2900,242,"11","0235",2709370845
2901,242,"11","0240",2214872006
2902,242,"11","0245",2497141579
2903,242,"11","0250",2171884736
2904,242,"11","0255",2073891382
2905,243,"11","0300",1730860930
2906,243,"11","0305",2591101150
2907,243,"11","0310",2204773287
2908,243,"11","0315",2270325174
2909,243,"11","0320",1247691636
2910,243,"11","0325",2296480521
2911,243,"11","0330",1698992768
2912,243,"11","0335",2017998951
2913,243,"11","0340",2153779677
2914,243,"11","0345",1601924516
2915,243,"11","0350",2476075068
2916,243,"11","0355",1874684463
2917,244,"11","0400",1634299430
2918,244,"11","0405",2286050007
2919,244,"11","0410",1672233612
2920,244,"11","0415",1285637401
2921,244,"11","0420",1798551203
2922,244,"11","0425",1565419736
2923,244,"11","0430",1814302525
2924,244,"11","0435",1924816257
2925,244,"11","0440",1935895893
2926,244,"11","0445",2464736703
2927,244,"11","0450",2147289320
2928,244,"11","0455",2205115771
2929,245,"11","0500",4078046243
2930,245,"11","0505",4811384590
2931,245,"11","0510",3533484175
2932,245,"11","0515",4063489879
2933,245,"11","0520",5322989894
2934,245,"11","0525",3569938627
2935,245,"11","0530",4180081510
2936,245,"11","0535",4555379801
2937,245,"11","0540",2896014851
2938,245,"11","0545",3516269918
2939,245,"11","0550",4451469007
2940,245,"11","0555",4147176517
2941,246,"11","0600",5779158761
2942,246,"11","0605",5799918308
2943,246,"11","0610",4375170887
2944,246,"11","0615",6340967818
2945,246,"11","0620",5821980052
2946,246,"11","0625",6725571058
2947,246,"11","0630",4213120583
2948,246,"11","0635",6408264202
2949,246,"11","0640",6462396169
2950,246,"11","0645",5528668032
2951,246,"11","0650",5150678916
2952,246,"11","0655",5607246322
2953,247,"11","0700",6008244028
2954,247,"11","0705",6812149319
2955,247,"11","0710",9123232779
2956,247,"11","0715",8148236205
2957,247,"11","0720",5384201236
2958,247,"11","0725",9546887778
2959,247,"11","0730",6751780088
2960,247,"11","0735",6474132282
2961,247,"11","0740",7626322036
2962,247,"11","0745",8790132598
2963,247,"11","0750",10851811325
2964,247,"11","0755",10624612180
2965,248,"11","0800",8046235288
2966,248,"11","0805",12026605726
2967,248,"11","0810",9350941418
2968,248,"11","0815",9534854884
2969,248,"11","0820",8960580152
2970,248,"11","0825",7680609069
2971,248,"11","0830",10228490557
2972,248,"11","0835",7859042568
2973,248,"11","0840",9548330760
2974,248,"11","0845",6381675193
2975,248,"11","0850",19850812671
2976,248,"11","0855",10997665405
2977,249,"11","0900",6925157237
2978,249,"11","0905",10908043445
2979,249,"11","0910",8369708595
2980,249,"11","0915",12463218265
2981,249,"11","0920",9516965799
2982,249,"11","0925",12781730934
2983,249,"11","0930",10929167881
2984,249,"11","0935",12343570504
2985,249,"11","0940",9568304408
2986,249,"11","0945",11362699162
2987,249,"11","0950",18116376265
2988,249,"11","0955",9875677138
2989,250,"11","1000",10389283489
2990,250,"11","1005",15557338096
2991,250,"11","1010",14115642547
2992,250,"11","1015",8480745280
2993,250,"11","1020",10946398057
2994,250,"11","1025",11820885689
2995,250,"11","1030",11470217563
2996,250,"11","1035",9941241848
2997,250,"11","1040",9037036586
2998,250,"11","1045",9884958741
2999,250,"11","1050",16457202604
3000,250,"11","1055",11199093127
3001,251,"11","1100",10196764213
3002,251,"11","1105",10267516877
3003,251,"11","1110",8613068706
3004,251,"11","1115",8618046266
3005,251,"11","1120",13006105959
3006,251,"11","1125",9351105505
